DateOfDataEntry,Square,Member,SubMember,Feature,ToolNumber,RawMaterial,OtherRaw MaterialID,LithicArtifactClass,HeatTreated,RetouchedPieceBlank,Completeness,CoreHammerCompleteness,EvidenceBipolarPercussion,TechnicalCategory,CortexArea,PlatformCortex,CortexLocation,CortexType,DorsalScarCount,FlakeInitiation,FlakeTermination,PlatformPrep,DorsalPrep,PlatAbrasion,EdgeDamage,DiagnosticImpactFractures,RetouchType,UtilizationLocation,UtilizationFace,RetouchedPieceTypology,DeaconRetouchedPieceTypology,ScraperTypology,BackedToolTypology,AdzeToolTypology,SpokeshaveToolTypology,PointedToolTypology,UnifacialPointToolTypology,BifacialPointToolTypology,GroundStoneTypology,BoredstoneTypology,GroovedstoneTypology,GroundstoneaxeTypology,PeckedandgroundTypology,FlakedandgroundTypology,TechLength,MaxTechWidth,MidThickness,PlatformWidth,PlatformThickness,Mass,Notes,Photograph,Bladelet,Stage
19/07/2023,P13,CL,CL3,AF5,752,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,1,Wedging,Bipolar,NotPrepared,None,Yes,No,,,,,,,,,,,,,,,,,,,,7.67,9.61,2,8.51,1.95,0.29,,No,,Main
19/07/2023,P13,CL,CL3,AF5,753,Hornfels,Hornfels,CompFlake,No,,Complete,,No,B1,0%,No,,,2,Hertzian,Feather,FacetedWithBulb,None,Yes,Yes,None,,,,,,,,,,,,,,,,,,,20.62,9.86,2.41,10.15,5.02,0.85,,No,,Main
19/07/2023,P13,CL,CL3,AF5,755,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,1,Wedging,Splintered,NotPrepared,None,Yes,No,,,,,,,,,,,,,,,,,,,,10.04,9.75,1.86,4.83,1.94,0.26,,No,,Main
19/07/2023,P13,CL,CL3,AF5,756,Silcrete,,CompFlake,No,,Complete,,No,B1,0%,No,,,3,Hertzian,Feather,NotPrepared,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,11.19,5.07,0.97,3.65,1.18,0.09,bladelet,Yes,Yes,Main
19/07/2023,P13,CL,CL3,MOT.ASH,758,Hornfels,Hornfels,CompFlake,No,Flake,Complete,,No,B1,0%,YesComplete,,Cobble,4,Hertzian,Hinge,NotPrepared,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,33.07,36.51,11.62,20.49,6.91,13.54,,No,,Main
19/07/2023,P13,CL,CL3,MOT.ASH,759,VeinQuartz,,CompFlake,No,Flake,Complete,,Yes,B1,0%,No,,Cobble,2,Wedging,Bipolar,NotPrepared,None,No,No,,,,,,,,,,,,,,,,,,,,19.12,8.75,4.86,3.45,1.38,1.01,,No,,Main
19/07/2023,P13,CL,CL3,MOT.ASH,760,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,4,Wedging,Axial,ResidualFacetWithoutBulb,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,14.88,9.46,3.61,3.71,2.49,0.67,,No,,Main
19/07/2023,P13,CL,CL3,MOT.ASH,761,FineChert,,CompFlake,Yes,,Complete,,No,B1,0%,No,,,2,Hertzian,Feather,FacetedWithBulb,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,11.32,12.86,2.39,7.38,2.74,0.43,,Yes,,Main
19/07/2023,P13,CL,CL3,MOT.ASH,763,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Bipolar,NotPrepared,None,Yes,Yes,None,,,,,,,,,,,,,,,,,,,14.81,9.44,2.92,2.92,12.66,4.18,,No,,Main
19/07/2023,P13,CL,CL3,MOT.ASH,764,FineChert,,CompFlake,No,,Complete,,No,B1,0%,No,,,2,Hertzian,Hinge,NotPrepared,None,Yes,No,,,,,,,,,,,,,,,,,,,,13.76,12.09,3.49,9.23,3.48,0.75,,No,,Main
19/07/2023,P13,CL,CL3,MOT.ASH,766,VeinQuartz,,CompFlake,No,,Complete,,No,B1,0%,No,,,3,Hertzian,Feather,FacetedWithBulb,None,Yes,No,,,,,,,,,,,,,,,,,,,,17.51,9.41,2.89,6.03,1.85,0.61,,No,,Main
19/07/2023,P13,CL,CL3,MOT.ASH,767,Quartzite,,CompFlake,No,,Complete,,No,B1,0%,No,,,3,Hertzian,Feather,FacetedWithBulb,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,17.4,36.26,7.1,18.72,6.56,4.82,,No,,Main
19/07/2023,P13,CL,CL3,MOT.ASH,770,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,2,Wedging,Axial,NotPrepared,None,Yes,No,,,,,,,,,,,,,,,,,,,,13.56,7.63,5.53,2.35,5.92,0.68,,No,,Main
19/07/2023,P13,CL,CL3,MOT.ASH,771,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Crushed,NotPrepared,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,13.28,6.87,2.7,2.23,2.82,0.26,bladelet,Yes,Yes,Main
19/07/2023,P13,CL,CL3,MOT.ASH,772,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,4,Wedging,Crushed,NotPrepared,None,Yes,No,,,,,,,,,,,,,,,,,,,,12.4,8.46,2.59,5.85,1.87,0.3,,No,,Main
19/07/2023,P13,CL,CL3,MOT.ASH,773,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,2,Wedging,Splintered,ResidualFacetWithoutBulb,None,Yes,No,,,,,,,,,,,,,,,,,,,,12.47,13.23,3.12,6.11,2.47,0.55,,No,,Main
19/07/2023,P13,CL,CL3,MOT.ASH,776,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,2,Wedging,Feather,NotPrepared,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,11.78,9.07,1.51,5.33,1.17,0.21,,No,,Main
19/07/2023,P13,CL,CL3,MOT.ASH,777,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Crushed,ResidualFacetWithoutBulb,LongFeatherRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,13.58,5.49,4.94,1.93,4.8,0.55,,No,,Main
19/07/2023,P13,CL,CL3,MOT.ASH,778,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,4,Wedging,Feather,ResidualFacetWithoutBulb,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,9.78,12.9,4.02,4.95,2.7,0.49,,No,,Main
19/07/2023,P13,CL,CL3,MOT.ASH,779,CrystalQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,YesPartial,,Outcrop,2,Wedging,Feather,ResidualFacetWithoutBulb,None,Yes,Yes,None,,,,,,,,,,,,,,,,,,,15.38,14.65,4.36,14.15,6.48,1.14,,No,,Main
19/07/2023,P13,CL,CL3,MOT.ASH,780,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,Outcrop,4,Wedging,Crushed,ResidualFacetWithoutBulb,None,Yes,No,None,,,,,,,,,,,,,,,,,,,12.31,8.55,2.73,5.93,3.51,0.43,,No,,Main
19/07/2023,P13,CL,CL3,MOT.ASH,781,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Feather,ResidualFacetWithoutBulb,None,No,Yes,None,,,,,,,,,,,,,,,,,,,12.2,12.79,2.84,10.58,3.45,0.53,,No,,Main
19/07/2023,P13,CL,CL3,MOT.ASH,782,VeinQuartz,,CompFlake,No,,Complete,,No,B1,0%,No,,,2,Hertzian,Feather,NotPrepared,None,No,No,,,,,,,,,,,,,,,,,,,,10.13,10.14,2.88,5.76,2.45,0.27,,No,,Main
19/07/2023,P13,CL,CL3,MOT.ASH,783,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,YesPartial,,Cobble,1,Wedging,Feather,ResidualFacetWithoutBulb,None,Yes,No,,,,,,,,,,,,,,,,,,,,11.12,9.27,2.39,9.01,3.81,0.4,,No,,Main
19/07/2023,P13,CL,CL3,MOT.ASH,784,VeinQuartz,,CompFlake,No,,Complete,,No,B1,0%,No,,,2,Hertzian,Feather,NotPrepared,None,Yes,No,,,,,,,,,,,,,,,,,,,,10.66,5.14,2.24,2.81,1.86,0.12,,No,,Main
19/07/2023,P13,CL,CL3,MOT.ASH,785,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,2,Wedging,Axial,NotPrepared,None,Yes,No,,,,,,,,,,,,,,,,,,,,12.38,7.01,1.77,6.22,1.55,0.21,,No,,Main
19/07/2023,P13,CL,CL3,MOT.ASH,786,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,2,Wedging,Splintered,NotPrepared,None,No,No,,,,,,,,,,,,,,,,,,,,12.03,6.94,1.44,3.86,0.9,0.13,,No,,Main
19/07/2023,P13,CL,CL3,N/A,789,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Splintered,ResidualFacetWithoutBulb,None,Yes,Yes,None,,,,,,,,,,,,,,,,,,,14.62,11.49,3.63,6.99,3.05,0.85,,No,,Main
19/07/2023,P13,CL,CL3,N/A,790,Silcrete,,CompFlake,Yes,,Complete,,No,B1,0%,No,,,1,Hertzian,Feather,NotPrepared,None,No,No,,,,,,,,,,,,,,,,,,,,12.66,13.62,5.52,9.5,4.27,1.02,,No,,Main
19/07/2023,P13,CL,CL3,N/A,792,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Bipolar,ResidualFacetWithoutBulb,None,No,No,,,,,,,,,,,,,,,,,,,,18.45,23.83,9.06,15.44,7.5,4.46,,No,,Main
19/07/2023,P13,CL,CL3,N/A,793,Silcrete,,CompFlake,Yes,,Complete,,No,B1,0%,No,,,3,Hertzian,Feather,NotPrepared,None,No,No,,,,,,,,,,,,,,,,,,,,14.27,11.13,1.44,3.63,1.3,0.36,,No,,Main
19/07/2023,P13,CL,CL3,N/A,794,CrystalQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,2,Wedging,Bipolar,NotPrepared,None,Yes,No,,,,,,,,,,,,,,,,,,,,12.39,7.43,1.62,2.99,1.59,0.18,,No,,Main
19/07/2023,P13,CL,CL3,N/A,796,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,5,Wedging,Bipolar,NotPrepared,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,15.42,10.22,3.64,6.98,1.91,0.91,,No,,Main
19/07/2023,P13,CL,CL3,N/A,797,VeinQuartz,,CompFlake,No,,Complete,,No,B1,0%,No,,,3,Hertzian,Feather,NotPrepared,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,8.32,12.19,3.22,10.8,2.76,0.43,,No,,Main
19/07/2023,P13,CL,CL3,N/A,798,Hornfels,Hornfels,CompFlake,No,,Complete,,No,B1,0%,No,,,4,Hertzian,Hinge,FacetedWithBulb,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,17.59,21.76,6.86,17.46,7.42,4.01,,No,,Main
19/07/2023,P13,CL,CL3,N/A,799,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Bending,Feather,NotPrepared,None,No,No,,,,,,,,,,,,,,,,,,,,10.75,6.45,2.74,3.97,2.22,0.23,,No,,Main
19/07/2023,P13,CL,CL3,N/A,800,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Crushed,NotPrepared,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,10.97,10.75,2.84,5.55,2.8,0.42,,No,,Main
19/07/2023,P13,CL,CL3,N/A,802,CrystalQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Splintered,NotPrepared,HingedRemovals,Yes,Yes,None,,,,,,,,,,,,,,,,,,,10.67,8.03,2.42,5.81,1.39,0.26,,No,,Main
19/07/2023,P13,CL,CL3,N/A,804,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Crushed,ResidualFacetWithoutBulb,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,14.57,5.78,3.71,4.44,2.41,0.37,bladelet,Yes,Yes,Main
19/07/2023,P13,CL,CL3,N/A,805,VeinQuartz,,RetouchedPiece,No,Blade,Complete,,Yes,B1,0%,No,,,2,,,NotPrepared,HingedRemovals,Yes,Yes,None,MarginalEdgeShaping,Distal,dorsal,NotchedPiece,None,,,,,,,,,,,,,,13.49,5.61,2.39,3.88,1.02,0.21,retouched bladelet,Yes,Yes,Main
19/07/2023,P13,CL,CL3,N/A,806,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,2,Wedging,Bipolar,ResidualFacetWithoutBulb,HingedRemovals,Yes,Yes,None,,,,,,,,,,,,,,,,,,,16.47,4.8,2.98,2.07,3.54,0.34,bladelet,Yes,Yes,Main
19/07/2023,P13,CL,CL3,N/A,807,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,2,Wedging,Feather,NotPrepared,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,11.96,7.19,2.76,3.11,1.32,0.22,bladelet,Yes,Yes,Main
19/07/2023,P13,CL,CL3,N/A,808,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,4,Wedging,Crushed,NotPrepared,HingedRemovals,Yes,Yes,None,,,,,,,,,,,,,,,,,,,12.41,9.33,3.41,7.95,1.78,0.41,,No,,Main
19/07/2023,P13,CL,CL3,N/A,809,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,0,Wedging,Feather,NotPrepared,None,No,No,,,,,,,,,,,,,,,,,,,,10.76,6.14,2.34,5.42,4.08,0.22,bladelet,Yes,Yes,Main
19/07/2023,P13,CL,CL3,N/A,810,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Feather,NotPrepared,None,No,No,,,,,,,,,,,,,,,,,,,,16.37,7.3,2.39,3.68,0.98,0.35,bladelet,Yes,Yes,Main
19/07/2023,P13,CL,CL3,N/A,811,CrystalQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,2,Wedging,Feather,NotPrepared,None,Yes,No,,,,,,,,,,,,,,,,,,,,13.78,6.41,3.24,2.34,1.58,0.29,bladelet,Yes,Yes,Main
19/07/2023,P13,CL,CL3,N/A,812,CrystalQuartz,,CompFlake,No,,Complete,,No,B1,0%,No,,,1,Hertzian,Feather,NotPrepared,None,Yes,No,,,,,,,,,,,,,,,,,,,,11.74,6.07,1.2,4.46,1.35,0.13,bladelet,Yes,Yes,Main
20/07/2023,P13,CL,CL4,GG2,814,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Axial,NotPrepared,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,8.33,11.26,4.86,8.76,5.83,0.61,,No,,Main
20/07/2023,P13,CL,CL4,GG2,815,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,4,Wedging,Bipolar,NotPrepared,None,No,No,,,,,,,,,,,,,,,,,,,,8.85,12.66,4.98,10.71,4.27,0.6,,No,,Main
20/07/2023,P13,CL,CL4,GG2,816,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Axial,NotPrepared,LongFeatherRemovals,No,No,,,,,,,,,,,,,,,,,,,,17.96,7.6,5.68,3.16,1.5,0.99,,No,,Main
20/07/2023,P13,CL,CL4,GG2,818,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Axial,ResidualFacetWithoutBulb,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,11.45,8.17,5.83,5.74,4.45,0.7,,No,,Main
20/07/2023,P13,CL,CL4,GG2,819,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,2,Wedging,Indeterminate,ResidualFacetWithoutBulb,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,16.63,8.07,5.63,4.52,3.74,0.67,,No,,Main
20/07/2023,P13,CL,CL4,GG2,820,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Axial,NotPrepared,LongFeatherRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,14.86,6.69,4.41,2.74,5.59,0.5,,No,,Main
20/07/2023,P13,CL,CL4,YP,826,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Axial,NotPrepared,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,10.29,3.87,4.26,1.29,4.16,0.26,,No,,Main
20/07/2023,P13,CL,CL4,YP,827,Quartzite,,CompFlake,No,,Complete,,No,B1,0%,No,,,3,Bending,Feather,ResidualFacetWithoutBulb,LongFeatherRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,11.52,19.66,4.7,27.28,7.77,1.64,,No,,Main
20/07/2023,P13,CL,CL4,GGG,828,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,2,Wedging,Axial,ResidualFacetWithoutBulb,None,Yes,No,,,,,,,,,,,,,,,,,,,,18.52,11.94,7.24,4.14,2.74,1.66,,No,,Main
20/07/2023,P13,CL,CL4,GGG,829,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,2,Wedging,Axial,ResidualFacetWithoutBulb,None,Yes,No,,,,,,,,,,,,,,,,,,,,16.19,10.03,6.58,9.69,6.04,1.08,,No,,Main
20/07/2023,P13,CL,CL4,GGG,830,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,2,Wedging,Bipolar,NotPrepared,None,No,No,,,,,,,,,,,,,,,,,,,,14.58,12.32,6.24,5.34,3.24,2.14,,No,,Main
20/07/2023,P13,CL,CL4,GGG,831,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,2,Wedging,Feather,ResidualFacetWithoutBulb,None,No,No,,,,,,,,,,,,,,,,,,,,22.98,15.76,8.57,18.27,12.8,4.87,,No,,Main
20/07/2023,P13,CL,CL4,GGG,833,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Axial,ResidualFacetWithoutBulb,None,No,No,,,,,,,,,,,,,,,,,,,,13.36,7.64,3.87,7.53,5.41,0.51,,No,,Main
20/07/2023,P13,CL,CL4,GGG,834,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,2,Wedging,Hinge,ResidualFacetWithoutBulb,LongFeatherRemovals,No,No,,,,,,,,,,,,,,,,,,,,12.47,5.21,3.25,4.67,2.18,0.26,,No,,Main
20/07/2023,P13,CL,CL4,GGG,835,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,YesComplete,,Outcrop,3,Wedging,Crushed,ResidualFacetWithoutBulb,None,Yes,No,,,,,,,,,,,,,,,,,,,,13.32,5.98,5.31,7.22,5.09,0.63,,No,,Main
20/07/2023,P13,CL,CL4,Mousel,836,Quartzite,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,2,Wedging,Feather,ResidualFacetWithoutBulb,None,Yes,No,,,,,,,,,,,,,,,,,,,,13.55,9.57,4.36,9.27,4.59,0.63,,No,,Main
20/07/2023,P13,CL,CL4,base,837,Quartzite,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Axial,NotPrepared,None,No,Yes,None,,,,,,,,,,,,,,,,,,,36.66,20.62,11.2,19.12,9.09,8.24,,No,,Main
20/07/2023,P13,CL,CL4,base,838,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,2,Wedging,Feather,ResidualFacetWithoutBulb,None,No,No,,,,,,,,,,,,,,,,,,,,8.89,7.59,3.72,6.43,5.49,0.4,,No,,Main
20/07/2023,P13,CL,CL4,AF1,841,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,3,Wedging,Splintered,NotPrepared,None,No,Yes,None,,,,,,,,,,,,,,,,,,,11.93,8.41,4.45,3.1,5.33,0.36,,No,,Main
20/07/2023,P13,CL,CL4,AF8,843,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,2,Wedging,Bipolar,NotPrepared,None,No,No,,,,,,,,,,,,,,,,,,,,18.42,5.92,5.51,3.54,1.52,0.4,,No,,Main
20/07/2023,P13,CL,CL4,AF8,844,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,2,Wedging,Feather,ResidualFacetWithoutBulb,None,Yes,Yes,None,,,,,,,,,,,,,,,,,,,8.32,15.26,2.78,18.4,7.4,0.75,,No,,Main
20/07/2023,O14,CL,CL2,N/A,845,FineChert,,Utilized,No,,Complete,,No,B1,0%,YesComplete,,Outcrop,8,Hertzian,Feather,NotPrepared,HingedRemovals,Yes,Yes,None,,LeftLateral,both,,,,,,,,,,,,,,,,49.84,13.45,6.38,11.01,5.21,5.72,blade,Yes,,Main
20/07/2023,O14,CL,CL2,N/A,846,Quartzite,,CompFlake,No,,Complete,,No,B1,0%,No,,,4,Hertzian,Hinge,NotPrepared,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,22.99,23.51,6.99,14.01,3.7,3.98,ochre-stained,Yes,,Main
20/07/2023,O14,CL,CL3,BG,852,VeinQuartz,,RetouchedPiece,No,Flake,Complete,,Yes,B1,0%,No,,,5,Wedging,Axial,ResidualFacetWithoutBulb,None,No,No,,InvasiveEdgeShaping,Distal,dorsal,EndScraper,Scraper,End,,,,,,,,,,,,,16.82,11.89,6.35,5.42,4.68,1.9,,Yes,,Main
20/07/2023,O14,CL,CL1,N/A,853,Quartzite,,RetouchedPiece,No,Flake,Fragment,,Yes,B1,0%,No,,,4,Wedging,Axial,,,,,,NotchDenticulate,LeftLateral,ventral,NotchedPiece,MRP,,,,,,,,,,,,,,0,0,0,0,0,16.97,broken along distal margin,Yes,,Main
25/07/2023,O14,CL,CL2,N/A,919,VeinQuartz,,CompFlake,No,,Complete,,Yes,B1,0%,No,,,4,Wedging,Bipolar,NotPrepared,None,No,No,,,,,,,,,,,,,,,,,,,,20.13,15.43,12.84,14.93,12.7,5.6,,No,,Main
11/7/2023,O14,CL,CL3,BBG,405,Quartzite,,CompFlake,No,,Complete,,No,B11,11-40%,No,LeftLateral,Cobble,1,Bending,Overshoot,NotPrepared,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,61.75,22.23,13.66,7.83,4.52,18.5,core maintenance blade,Yes,,Main
5/7/2023,O14,CL,CL3,AF5 U,40,VeinQuartz,,CompFlake,No,,Complete,,Yes,B2,11-40%,No,Distal,Outcrop,2,Wedging,Axial,NotPrepared,None,Yes,No,,,,,,,,,,,,,,,,,,,,18.74,13.2,7.36,4.97,6.15,2.53,,Yes,,Main
5/7/2023,O14,CL,CL3,Mousehole,64,VeinQuartz,,CompFlake,No,,Complete,,No,B2,0%,No,,,2,Hertzian,Feather,NotPrepared,LongFeatherRemovals,No,No,,,,,,,,,,,,,,,,,,,,9.6,6.18,1.85,3.64,1.66,0.12,,No,,Main
5/7/2023,O14,CL,CL3,AF21,76,VeinQuartz,,CompFlake,No,,Complete,,No,B2,11-40%,No,Distal,Outcrop,3,Bending,Feather,ResidualFacetWithoutBulb,LongFeatherRemovals,No,No,,,,,,,,,,,,,,,,,,,,36.02,20.27,9.05,23.52,16.6,8.13,"no bulb, but hertzian cone still visible on ventral surface",Yes,,Main
5/7/2023,O14,CL,CL3,AF21,81,CrystalQuartz,,CompFlake,No,,Complete,,Yes,B2,1-10%,No,Distal,Outcrop,2,Bending,Bipolar,NotPrepared,HingedRemovals,No,No,,,,,,,,,,,,,,,,,,,,13.69,7.18,5.87,3.9,3.18,0.57,,No,,Main
5/7/2023,O14,CL,CL3,BH,85,CrystalQuartz,,CompFlake,No,,Complete,,Yes,B2,1-10%,YesComplete,Distal,Outcrop,4,Wedging,Axial,NotPrepared,LongFeatherRemovals,No,No,,,,,,,,,,,,,,,,,,,,19.56,18.8,10.66,13.42,9.31,4.62,possible residue on distal ventral,Yes,,Main
10/7/2023,O14,CL,CL3,MA,311,VeinQuartz,,CompFlake,No,,Complete,,No,B2,11-40%,No,Distal,Cobble,2,Hertzian,Bipolar,NotPrepared,None,No,No,,,,,,,,,,,,,,,,,,,,22.34,15.14,7.75,13.78,6.32,3.08,,No,,Main
10/7/2023,O14,CL,CL3,MA,318,Quartzite,,CompFlake,No,,Complete,,Yes,B2,11-40%,No,Distal,Cobble,2,Wedging,Axial,NotPrepared,LongFeatherRemovals,No,No,,,,,,,,,,,,,,,,,,,,24.98,18.58,5.18,5.73,1.68,2.41,,No,,Main
12/7/2023,O14,CL,CL1,L,426,CrystalQuartz,,CompFlake,No,,Complete,,Yes,B2,11-40%,No,Distal,Outcrop,5,Wedging,Bipolar,ResidualFacetWithoutBulb,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,11.06,7.32,4.28,5.91,4.26,0.46,,Yes,,Main
12/7/2023,O14,CL,CL2,Mousel,452,VeinQuartz,,CompFlake,No,,Complete,,Yes,B2,1-10%,No,Distal,Cobble,3,Wedging,Axial,NotPrepared,None,No,Yes,None,,,,,,,,,,,,,,,,,,,22.9,13.87,9.56,4.7,6.68,3.03,,Yes,,Main
12/7/2023,O14,CL,CL2,Mousel,453,VeinQuartz,,CompFlake,No,,Complete,,Yes,B2,11-40%,No,Distal,Cobble,2,Wedging,Bipolar,ResidualFacetWithoutBulb,LongFeatherRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,33.82,14.42,9.54,5.49,3.35,4.45,,No,,Main
13/07/2023,O14,CL,CL1,L,502,Hornfels,Hornfels,CompFlake,No,,Complete,,No,B2,1-10%,No,Distal,Outcrop,1,Hertzian,Feather,FacetedWithBulb,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,25.5,20.89,4.12,15.56,4.82,2.33,,No,,Main
13/07/2023,O14,CL,CL1,N/A,537,FineChert,,CompFlake,No,,Complete,,No,B2,1-10%,No,Distal,Outcrop,4,Hertzian,Feather,NotPrepared,HingedRemovals,Yes,Yes,None,,,,,,,,,,,,,,,,,,,30.58,15.7,3.78,10.47,4.17,1.87,bladelet,Yes,Yes,Main
14/07/2023,P13,CL,CL2,N/A,621,VeinQuartz,,CompFlake,No,,Complete,,Yes,B2,11-40%,No,Distal,Outcrop,2,Wedging,Feather,NotPrepared,None,No,No,,,,,,,,,,,,,,,,,,,,14.72,7.32,1.97,6.85,1.68,0.32,,No,,Main
17/07/2023,P13,CL,CL1,N/A,628,Sandstone,,CompFlake,No,,Complete,,No,B2,0%,No,,,3,Hertzian,Overshoot,NotPrepared,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,52.38,32.62,8.09,16.25,4.28,15.93,,Yes,,Main
17/07/2023,P13,CL,CL1,N/A,630,FineChert,,CompFlake,No,,Complete,,No,B2,1-10%,No,Distal,Cobble,2,Hertzian,Feather,NotPrepared,None,No,Yes,None,,,,,,,,,,,,,,,,,,,22.36,21.32,4.78,13.01,6.49,2.55,,Yes,,Main
17/07/2023,P13,CL,CL1,N/A,639,FineChert,,CompFlake,No,,Complete,,No,B2,11-40%,No,Distal,Outcrop,2,Hertzian,Feather,NotPrepared,HingedRemovals,Yes,No,,,,,,,,,,,,,,,,,,,,17.58,16.71,3.83,6,2.03,1.1,,No,,Main
18/07/2023,P13,CL,CL2,AF4,692,Chalcedony,,CompFlake,No,,Complete,,No,B2,1-10%,No,Distal,Outcrop,2,Hertzian,Overshoot,NotPrepared,None,No,No,,,,,,,,,,,,,,,,,,,,10.22,8.86,2.48,4.78,1.05,0.25,,No,,Main
